price,beds,property_type,url
950000,4,Detached,https://www.rightmove.co.uk/properties/159682085#/?channel=RES_BUY
950000,5,End of Terrace,https://www.rightmove.co.uk/properties/159442388#/?channel=RES_BUY
960000,4,Detached,https://www.rightmove.co.uk/properties/161031587#/?channel=RES_BUY
970000,4,Semi-Detached,https://www.rightmove.co.uk/properties/162437063#/?channel=RES_BUY
975000,3,Semi-Detached,https://www.rightmove.co.uk/properties/162701714#/?channel=RES_BUY
975000,4,Detached,https://www.rightmove.co.uk/properties/158771786#/?channel=RES_BUY
975000,4,Semi-Detached,https://www.rightmove.co.uk/properties/159306014#/?channel=RES_BUY
980000,4,Semi-Detached,https://www.rightmove.co.uk/properties/158794709#/?channel=RES_BUY
995000,3,Detached,https://www.rightmove.co.uk/properties/159784037#/?channel=RES_BUY
995000,4,Detached,https://www.rightmove.co.uk/properties/162707780#/?channel=RES_BUY
1000000,4,Town House,https://www.rightmove.co.uk/properties/158897177#/?channel=RES_BUY
1000000,6,Detached,https://www.rightmove.co.uk/properties/162683984#/?channel=RES_BUY
1000000,4,Semi-Detached,https://www.rightmove.co.uk/properties/161534210#/?channel=RES_BUY
1000000,4,Semi-Detached,https://www.rightmove.co.uk/properties/147776183#/?channel=RES_BUY
1000000,3,Semi-Detached,https://www.rightmove.co.uk/properties/161460251#/?channel=RES_BUY
1025000,3,Semi-Detached,https://www.rightmove.co.uk/properties/160818761#/?channel=RES_BUY
1025000,4,Semi-Detached,https://www.rightmove.co.uk/properties/87107061#/?channel=RES_BUY
1050000,5,Semi-Detached,https://www.rightmove.co.uk/properties/150920870#/?channel=RES_BUY
1050000,4,End of Terrace,https://www.rightmove.co.uk/properties/155320895#/?channel=RES_BUY
1050000,5,Detached,https://www.rightmove.co.uk/properties/161545433#/?channel=RES_BUY
1100000,4,Detached,https://www.rightmove.co.uk/properties/149146880#/?channel=RES_BUY
1100000,4,Semi-Detached,https://www.rightmove.co.uk/properties/160975739#/?channel=RES_BUY
1100000,4,Detached,https://www.rightmove.co.uk/properties/162631346#/?channel=RES_BUY
1100000,4,Semi-Detached,https://www.rightmove.co.uk/properties/161668328#/?channel=RES_BUY
1100000,4,Detached,https://www.rightmove.co.uk/properties/160496024#/?channel=RES_BUY
1100000,4,Detached,https://www.rightmove.co.uk/properties/161882726#/?channel=RES_BUY
1125000,4,Semi-Detached,https://www.rightmove.co.uk/properties/162306281#/?channel=RES_BUY
1145000,4,Detached,https://www.rightmove.co.uk/properties/160046009#/?channel=RES_BUY
1150000,4,Semi-Detached,https://www.rightmove.co.uk/properties/162146123#/?channel=RES_BUY
1150000,4,Semi-Detached,https://www.rightmove.co.uk/properties/162771536#/?channel=RES_BUY
1150000,3,Detached,https://www.rightmove.co.uk/properties/161466611#/?channel=RES_BUY
1150000,3,Semi-Detached,https://www.rightmove.co.uk/properties/157710074#/?channel=RES_BUY
1150000,5,Semi-Detached,https://www.rightmove.co.uk/properties/162808316#/?channel=RES_BUY
1170000,4,Detached,https://www.rightmove.co.uk/properties/161390042#/?channel=RES_BUY
1200000,5,Semi-Detached,https://www.rightmove.co.uk/properties/157674125#/?channel=RES_BUY
1200000,4,Semi-Detached,https://www.rightmove.co.uk/properties/162782105#/?channel=RES_BUY
1200000,3,Detached,https://www.rightmove.co.uk/properties/161489822#/?channel=RES_BUY
1200000,5,Semi-Detached,https://www.rightmove.co.uk/properties/160570853#/?channel=RES_BUY
1249500,4,Detached,https://www.rightmove.co.uk/properties/148696208#/?channel=RES_BUY
1250000,4,Detached,https://www.rightmove.co.uk/properties/156269828#/?channel=RES_BUY
1250000,4,Semi-Detached,https://www.rightmove.co.uk/properties/162924095#/?channel=RES_BUY
1250000,5,Semi-Detached,https://www.rightmove.co.uk/properties/152542697#/?channel=RES_BUY
1250000,4,Semi-Detached,https://www.rightmove.co.uk/properties/159148037#/?channel=RES_BUY
1250000,3,Detached,https://www.rightmove.co.uk/properties/158030639#/?channel=RES_BUY
1250000,4,Semi-Detached,https://www.rightmove.co.uk/properties/162688301#/?channel=RES_BUY
1250000,4,Detached,https://www.rightmove.co.uk/properties/159504449#/?channel=RES_BUY
1250000,5,Semi-Detached,https://www.rightmove.co.uk/properties/160107155#/?channel=RES_BUY
1250000,4,Semi-Detached,https://www.rightmove.co.uk/properties/161654858#/?channel=RES_BUY
1250000,5,Semi-Detached,https://www.rightmove.co.uk/properties/162958622#/?channel=RES_BUY
1250000,4,Detached,https://www.rightmove.co.uk/properties/162688298#/?channel=RES_BUY
1250000,4,Semi-Detached,https://www.rightmove.co.uk/properties/160942439#/?channel=RES_BUY
1295000,4,Semi-Detached,https://www.rightmove.co.uk/properties/162522956#/?channel=RES_BUY
1300000,5,Detached,https://www.rightmove.co.uk/properties/161998958#/?channel=RES_BUY
1300000,5,Semi-Detached,https://www.rightmove.co.uk/properties/161257601#/?channel=RES_BUY
1300000,5,Detached,https://www.rightmove.co.uk/properties/161421908#/?channel=RES_BUY
1300000,4,Detached,https://www.rightmove.co.uk/properties/158892275#/?channel=RES_BUY
1300000,4,Detached,https://www.rightmove.co.uk/properties/158023733#/?channel=RES_BUY
1300000,5,Detached,https://www.rightmove.co.uk/properties/87088251#/?channel=RES_BUY
1300000,4,Detached,https://www.rightmove.co.uk/properties/161721116#/?channel=RES_BUY
1350000,4,Semi-Detached,https://www.rightmove.co.uk/properties/160772030#/?channel=RES_BUY
