price,beds,property_type,url
1175000,4,End of Terrace,https://www.rightmove.co.uk/properties/162459419#/?channel=RES_BUY
1175000,4,Semi-Detached,https://www.rightmove.co.uk/properties/162770219#/?channel=RES_BUY
1175000,4,Semi-Detached,https://www.rightmove.co.uk/properties/145254869#/?channel=RES_BUY
1175000,3,Terraced,https://www.rightmove.co.uk/properties/161401847#/?channel=RES_BUY
1175000,4,Terraced,https://www.rightmove.co.uk/properties/162053579#/?channel=RES_BUY
1179000,3,End of Terrace,https://www.rightmove.co.uk/properties/87092172#/?channel=RES_BUY
1195000,4,Semi-Detached,https://www.rightmove.co.uk/properties/161401940#/?channel=RES_BUY
1195000,4,Terraced,https://www.rightmove.co.uk/properties/159434570#/?channel=RES_BUY
1195000,2,Bungalow,https://www.rightmove.co.uk/properties/159381488#/?channel=RES_BUY
1200000,4,House,https://www.rightmove.co.uk/properties/158022068#/?channel=RES_BUY
1200000,4,Terraced,https://www.rightmove.co.uk/properties/162089918#/?channel=RES_BUY
1200000,4,House,https://www.rightmove.co.uk/properties/158996483#/?channel=RES_BUY
6500000,6,Detached,https://www.rightmove.co.uk/properties/162650327#/?channel=RES_BUY
1200000,3,Semi-Detached,https://www.rightmove.co.uk/properties/162775160#/?channel=RES_BUY
1200000,3,Terraced,https://www.rightmove.co.uk/properties/161399288#/?channel=RES_BUY
1250000,4,Terraced,https://www.rightmove.co.uk/properties/87074412#/?channel=RES_BUY
1250000,5,Semi-Detached,https://www.rightmove.co.uk/properties/161424212#/?channel=RES_BUY
1250000,4,Semi-Detached,https://www.rightmove.co.uk/properties/162451517#/?channel=RES_BUY
1250000,3,Terraced,https://www.rightmove.co.uk/properties/161398907#/?channel=RES_BUY
1250000,3,Terraced,https://www.rightmove.co.uk/properties/162895880#/?channel=RES_BUY
1250000,4,Semi-Detached,https://www.rightmove.co.uk/properties/162914957#/?channel=RES_BUY
1250000,4,Terraced,https://www.rightmove.co.uk/properties/160099835#/?channel=RES_BUY
1250000,4,House,https://www.rightmove.co.uk/properties/162085202#/?channel=RES_BUY
1250000,4,Terraced,https://www.rightmove.co.uk/properties/162582203#/?channel=RES_BUY
1250000,4,Terraced,https://www.rightmove.co.uk/properties/162720551#/?channel=RES_BUY
1250000,4,Terraced,https://www.rightmove.co.uk/properties/162534413#/?channel=RES_BUY
1250000,4,Terraced,https://www.rightmove.co.uk/properties/162924284#/?channel=RES_BUY
1250000,4,House,https://www.rightmove.co.uk/properties/159261056#/?channel=RES_BUY
1250000,4,Terraced,https://www.rightmove.co.uk/properties/161398295#/?channel=RES_BUY
1250000,3,Semi-Detached,https://www.rightmove.co.uk/properties/162600785#/?channel=RES_BUY
1250000,5,Terraced,https://www.rightmove.co.uk/properties/161407187#/?channel=RES_BUY
1250000,3,Terraced,https://www.rightmove.co.uk/properties/161824661#/?channel=RES_BUY
1275000,5,Terraced,https://www.rightmove.co.uk/properties/161300681#/?channel=RES_BUY
1275000,4,Terraced,https://www.rightmove.co.uk/properties/162727214#/?channel=RES_BUY
1295000,4,Terraced,https://www.rightmove.co.uk/properties/160444823#/?channel=RES_BUY
1295000,4,End of Terrace,https://www.rightmove.co.uk/properties/153181511#/?channel=RES_BUY
1295000,4,Terraced,https://www.rightmove.co.uk/properties/153119663#/?channel=RES_BUY
1295000,4,Terraced,https://www.rightmove.co.uk/properties/160812797#/?channel=RES_BUY
1295000,4,House,https://www.rightmove.co.uk/properties/161318159#/?channel=RES_BUY
1299999,5,Terraced,https://www.rightmove.co.uk/properties/162325415#/?channel=RES_BUY
1300000,5,Terraced,https://www.rightmove.co.uk/properties/161913080#/?channel=RES_BUY
1300000,4,House,https://www.rightmove.co.uk/properties/161820050#/?channel=RES_BUY
1300000,4,Terraced,https://www.rightmove.co.uk/properties/162002939#/?channel=RES_BUY
1300000,4,Terraced,https://www.rightmove.co.uk/properties/151493633#/?channel=RES_BUY
1300000,4,Terraced,https://www.rightmove.co.uk/properties/160843934#/?channel=RES_BUY
1325000,4,Terraced,https://www.rightmove.co.uk/properties/161406764#/?channel=RES_BUY
1325000,4,Semi-Detached,https://www.rightmove.co.uk/properties/161401898#/?channel=RES_BUY
1350000,3,Terraced,https://www.rightmove.co.uk/properties/162019175#/?channel=RES_BUY
1350000,4,Semi-Detached,https://www.rightmove.co.uk/properties/162525689#/?channel=RES_BUY
1350000,4,Terraced,https://www.rightmove.co.uk/properties/159206333#/?channel=RES_BUY
1350000,6,Terraced,https://www.rightmove.co.uk/properties/162086309#/?channel=RES_BUY
1350000,2,Terraced,https://www.rightmove.co.uk/properties/158395826#/?channel=RES_BUY
1350000,5,Terraced,https://www.rightmove.co.uk/properties/153656537#/?channel=RES_BUY
1350000,5,End of Terrace,https://www.rightmove.co.uk/properties/156948806#/?channel=RES_BUY
1350000,4,Terraced,https://www.rightmove.co.uk/properties/161810117#/?channel=RES_BUY
1375000,5,Semi-Detached,https://www.rightmove.co.uk/properties/150673049#/?channel=RES_BUY
1375000,5,Terraced,https://www.rightmove.co.uk/properties/162076076#/?channel=RES_BUY
1384000,5,Terraced,https://www.rightmove.co.uk/properties/145557101#/?channel=RES_BUY
1395000,4,Semi-Detached,https://www.rightmove.co.uk/properties/161096711#/?channel=RES_BUY
1400000,5,Semi-Detached,https://www.rightmove.co.uk/properties/161627108#/?channel=RES_BUY
1400000,4,Terraced,https://www.rightmove.co.uk/properties/159583601#/?channel=RES_BUY
1400000,4,Terraced,https://www.rightmove.co.uk/properties/162936965#/?channel=RES_BUY
1400000,4,Semi-Detached,https://www.rightmove.co.uk/properties/160057334#/?channel=RES_BUY
1400000,3,Semi-Detached,https://www.rightmove.co.uk/properties/162319400#/?channel=RES_BUY
